time,angle
ÿþtime	angle
20.5799,-1.24646
20.59991,-1.233734
20.6199,-1.215973
20.63989,-1.186157
20.65991,-1.183624
20.6799,-1.19342
20.69989,-1.196716
20.71991,-1.210175
20.7399,-1.211426
20.75989,-1.209961
20.77991,-1.210175
20.7999,-1.1987
20.81992,-1.200226
20.8399,-1.197205
20.85989,-1.201691
20.87991,-1.194153
20.8999,-1.193634
20.91989,-1.192871
20.93991,-1.199371
20.9599,-1.192413
20.97989,-1.19516
20.99991,-1.212677
21.0199,-1.216705
21.03989,-1.23465
21.05991,-1.242676
21.0799,-1.265137
21.09991,-1.262207
21.1199,-1.261871
21.13989,-1.266602
21.15991,-1.244843
21.1799,-1.222443
21.19989,-1.222015
21.21991,-1.208069
21.2399,-1.182892
21.25989,-1.136658
21.27991,-1.134735
21.2999,-1.135437
21.31992,-1.128693
21.3399,-1.131622
21.35989,-1.127472
21.37991,-1.115845
21.3999,-1.104095
21.41989,-1.094788
21.43991,-1.081146
21.4599,-1.06604
21.47989,-1.06604
21.49991,-1.067017
21.5199,-1.063873
21.53989,-1.072327
21.55991,-1.062103
21.5799,-1.067322
21.59991,-1.05835
21.6199,-1.037903
21.63989,-1.024414
21.65991,-1.023499
21.6799,-1.013092
21.69989,-0.9918213
21.71991,-0.9764404
21.7399,-0.954071
21.75989,-0.956604
21.77991,-0.9558411
21.7999,-0.9614258
21.81992,-0.9650574
21.8399,-0.9689941
21.85989,-0.9539795
21.87991,-0.9424133
21.8999,-0.9246216
21.91989,-0.9232483
21.93991,-0.9212646
21.9599,-0.9033508
21.97989,-0.8800354
21.99991,-0.8712158
22.0199,-0.8450012
22.03989,-0.8333435
22.05991,-0.809967
22.0799,-0.7940369
22.09991,-0.7987366
22.1199,-0.7846375
22.13989,-0.7739563
22.15991,-0.7901917
22.1799,-0.7861328
22.19989,-0.7885742
22.21991,-0.7750854
22.2399,-0.7931519
22.25989,-0.8103638
22.27991,-0.8193665
22.2999,-0.8235779
22.31992,-0.860321
22.3399,-0.8717041
22.35989,-0.8828735
22.37991,-0.9072571
22.3999,-0.9057312
22.41989,-0.9253235
22.43991,-0.93573
22.4599,-0.9510803
22.47989,-0.9536438
22.49991,-0.9593506
22.5199,-0.9810486
22.53989,-0.9806519
22.55991,-0.9909668
22.5799,-0.993866
22.59991,-1.004608
22.6199,-1.013184
22.63989,-1.013519
22.65991,-1.021912
22.6799,-1.023163
22.69989,-1.033783
22.71991,-1.043091
22.7399,-1.039764
22.75989,-1.04837
22.77991,-1.059937
22.7999,-1.046722
22.81992,-1.014771
22.8399,-0.986145
22.85989,-0.9924622
22.87991,-0.982605
22.8999,-0.9820862
22.91989,-0.994812
22.93991,-1.004211
22.9599,-1.013947
22.97989,-1.016937
22.99991,-1.011993
23.0199,-1.013306
23.03989,-1.010223
23.05991,-1.008606
23.0799,-1.007904
23.09991,-0.9972534
23.1199,-0.9667053
23.13989,-0.9689026
23.15991,-0.9694824
23.1799,-0.9423828
23.19989,-0.9302368
23.21991,-0.912384
23.2399,-0.9119873
23.25989,-0.9098816
23.27991,-0.912262
23.2999,-0.9147339
23.31992,-0.9179993
23.3399,-0.915802
23.35989,-0.9185181
23.37991,-0.9273376
23.3999,-0.9371948
23.41989,-0.9450989
23.43991,-0.9533386
23.4599,-0.9516296
23.47989,-0.9487
23.49991,-0.9587708
23.5199,-0.9606323
23.53989,-0.9741211
23.55991,-0.9755249
23.5799,-0.9707947
23.59991,-0.943634
23.6199,-0.9404907
23.63989,-0.9261169
23.65991,-0.9137268
23.6799,-0.9204712
23.69989,-0.920929
23.71991,-0.9055176
23.7399,-0.8728638
23.75989,-0.8973694
23.77991,-0.9042053
23.7999,-0.9080811
23.81992,-0.8977356
23.8399,-0.8789673
23.85989,-0.8719482
23.87991,-0.8657837
23.8999,-0.8653564
23.91989,-0.8498535
23.93991,-0.8518677
23.9599,-0.8267517
23.97989,-0.8067932
23.99991,-0.7795105
24.0199,-0.7680054
24.03989,-0.7484436
24.05991,-0.7130432
24.0799,-0.7033386
24.09991,-0.6944275
24.1199,-0.6934509
24.13989,-0.6877136
24.15991,-0.7000122
24.1799,-0.7056274
24.19989,-0.7123413
24.21991,-0.7112122
24.2399,-0.7164612
24.25989,-0.7131653
24.27991,-0.7328186
24.2999,-0.7407227
24.31992,-0.744873
24.3399,-0.754425
24.35989,-0.7771606
24.37991,-0.7859497
24.3999,-0.8032532
24.41989,-0.8025208
24.43991,-0.805481
24.4599,-0.8105164
24.47989,-0.8280029
24.49991,-0.8333435
24.5199,-0.8377686
24.53989,-0.8561707
