time,angle
23.50604,6.36557
23.52603,6.358429
23.54605,6.348083
23.56604,6.348389
23.58603,6.350891
23.60605,6.359741
23.62604,6.373688
23.64606,6.386627
23.66605,6.383789
23.68604,6.383331
23.70605,6.382446
23.72604,6.381042
23.74603,6.38559
23.76605,6.382416
23.78604,6.384918
23.80603,6.383423
23.82605,6.380707
23.84604,6.370972
23.86603,6.369324
23.88605,6.370178
23.90604,6.38028
23.92606,6.377899
23.94604,6.368256
23.96603,6.357025
23.98605,6.347046
24.00604,6.351044
24.02603,6.343018
24.04605,6.346344
24.06604,6.342773
24.08603,6.342102
24.10605,6.346649
24.12604,6.345367
24.14606,6.345001
24.16605,6.346069
24.18604,6.347229
24.20605,6.336639
24.22604,6.335663
24.24603,6.326569
24.26605,6.321808
24.28604,6.322388
24.30603,6.318726
24.32605,6.312225
24.34604,6.32489
24.36603,6.347534
24.38605,6.350037
24.40604,6.354095
24.42606,6.354095
24.44604,6.355072
24.46603,6.363617
24.48605,6.362213
24.50604,6.356079
24.52603,6.353363
24.54605,6.354401
24.56604,6.355957
24.58603,6.351624
24.60605,6.349243
24.62604,6.360229
24.64606,6.366058
24.66605,6.357483
24.68604,6.358673
24.70605,6.351044
24.72604,6.354553
24.74603,6.351715
24.76605,6.34436
24.78604,6.342804
24.80603,6.334198
24.82605,6.333344
24.84604,6.331787
24.86603,6.328491
24.88605,6.329102
24.90604,6.325409
24.92606,6.321655
24.94604,6.319061
24.96603,6.297333
24.98605,6.306732
25.00604,6.299591
25.02603,6.297852
25.04605,6.295654
25.06604,6.308411
25.08603,6.302643
25.10605,6.314758
25.12604,6.322906
25.14606,6.320587
25.16605,6.312866
25.18604,6.312469
25.20605,6.307709
25.22604,6.306
25.24603,6.296417
25.26605,6.290344
25.28604,6.283966
25.30603,6.284027
25.32605,6.284027
25.34604,6.288116
25.36603,6.282166
25.38605,6.275269
25.40604,6.274323
25.42606,6.274292
25.44604,6.266846
25.46603,6.256073
25.48605,6.257538
25.50604,6.249969
25.52603,6.251282
25.54605,6.250732
25.56604,6.251465
25.58603,6.250122
25.60605,6.245972
25.62604,6.243835
25.64606,6.23996
25.66605,6.234192
25.68604,6.233521
25.70605,6.224182
25.72604,6.22821
25.74603,6.229553
25.76605,6.23053
25.78604,6.241638
25.80603,6.251892
25.82605,6.245941
25.84604,6.241608
25.86603,6.231812
25.88605,6.229767
25.90604,6.242828
25.92606,6.263611
25.94604,6.246979
25.96603,6.259308
25.98605,6.259369
26.00604,6.257141
26.02603,6.264832
26.04605,6.290924
26.06604,6.30542
26.08603,6.308868
26.10605,6.303894
26.12604,6.294434
26.14606,6.290588
26.16605,6.296112
26.18604,6.291626
26.20605,6.290924
26.22604,6.282593
26.24603,6.292114
26.26605,6.290161
26.28604,6.291687
26.30603,6.282562
26.32605,6.277679
26.34604,6.266388
26.36603,6.251953
26.38605,6.248047
26.40604,6.223114
26.42606,6.217468
26.44604,6.20166
26.46603,6.209167
26.48605,6.215973
26.50604,6.217712
26.52603,6.207581
26.54605,6.187469
26.56604,6.193573
